TP,jbmc-regression/assert4,10,-1,-1,1.3262832164764404,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/assert4,10,-1,-1,1.330141544342041,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TN,jbmc-regression/assert5,0,-1,-1,1.4382374286651611,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/assert5,0,-1,-1,1.5488364696502686,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/assert5,0,-1,-1,1.5745024681091309,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/assert5,0,-1,-1,1.6028263568878174,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/assert5,0,-1,-1,1.6153826713562012,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/assert6,0,-1,-1,1.4162845611572266,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/assert6,0,-1,-1,1.4302401542663574,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/assert6,0,-1,-1,1.4491796493530273,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/assert6,0,-1,-1,1.5094423294067383,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/assert6,0,-1,-1,1.5130884647369385,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/astore_aload1,0,-1,-1,4.885105133056641,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/astore_aload1,0,-1,-1,4.992997169494629,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/astore_aload1,0,-1,-1,5.1149702072143555,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/astore_aload1,0,-1,-1,5.149914264678955,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/astore_aload1,0,-1,-1,5.150087356567383,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TP,jbmc-regression/athrow1,10,-1,-1,1.1673531532287598,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/athrow1,10,-1,-1,1.2529420852661133,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/athrow1,10,-1,-1,1.2875261306762695,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/athrow1,10,-1,-1,1.3037173748016357,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/athrow1,10,-1,-1,1.3668289184570312,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TN,jbmc-regression/basic1,0,-1,-1,1.4455227851867676,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/basic1,0,-1,-1,1.4567644596099854,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/basic1,0,-1,-1,1.4689817428588867,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/basic1,0,-1,-1,1.4945502281188965,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/basic1,0,-1,-1,1.5005462169647217,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/bitwise1,0,-1,-1,1.4988796710968018,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/bitwise1,0,-1,-1,1.5157124996185303,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/bitwise1,0,-1,-1,1.551358938217163,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/bitwise1,0,-1,-1,1.570948839187622,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/bitwise1,0,-1,-1,1.5847015380859375,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/boolean1,0,-1,-1,1.370518684387207,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/boolean1,0,-1,-1,1.4518964290618896,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/boolean1,0,-1,-1,1.4612977504730225,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/boolean1,0,-1,-1,1.4777874946594238,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/boolean1,0,-1,-1,1.547095775604248,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/boolean2,0,-1,-1,1.3834710121154785,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/boolean2,0,-1,-1,1.4784152507781982,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/boolean2,0,-1,-1,1.5394997596740723,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/boolean2,0,-1,-1,1.5737757682800293,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
