TN,TP,FN,FP,config,complete,score,falseRate,numVars,numIfs,numLoops,numFuncs,numCalls,numFundTypes,numArrayTypes,numPointerTypes,numCompTypes,numThings,numLines,numLoads,numStores,numAddrSpaceCast,numAlloca,numAtomicCmpXchg,numAtomicRMW,numBitCast,numBranch,numCall,numCatchPad,numCatchReturn,numCatchSwitch,numCleanupPad,numCleanupReturn,numExtractElement,numExtractValue,numFCmp,numFence,numFPExt,numFPToSI,numFPToUI,numFPTrunc,numGetElementPtr,numICmp,numIndirectBr,numInsertElement,numInsertValue,numIntToPtr,numInvoke,numLandingPad,numLoad,numPHINode,numPtrToInt,numResume,numReturn,numSelect,numSExt,numShuffleVector,numSIToFP,numStore,numSwitch,numTrunc,numUIToFP,numUnreachable,numVAArg,numZExt,numDUMMY
21,0,0,9,295,30,-102.0,30.0,3,2,1,2,2,3,0,0,0,18,29,5,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,0,1,0,1,0
0,121,7,0,295,128,-103.0,5.46875,9,7,1,3,6,6,0,3,0,66,101,25,16,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,25,2,0,0,3,0,5,0,0,16,0,0,0,0,0,5,0
20,0,0,9,295,29,-104.0,31.0344827586,3,2,1,2,2,3,0,0,0,18,29,5,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,0,1,0,1,0
0,56,5,0,295,61,-104.0,8.19672131148,14,7,3,3,6,11,1,2,0,85,133,30,25,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,30,0,0,0,3,0,6,0,0,25,0,1,0,1,0,0,0
11,0,0,8,295,19,-106.0,42.1052631579,61,104,8,23,158,27,7,27,0,1041,1956,419,276,0,0,0,0,2,243,158,0,0,0,0,0,0,0,0,0,0,0,0,0,331,165,0,0,0,0,0,0,419,1,0,0,23,0,22,0,0,276,0,12,0,1,0,221,0
58,0,0,14,295,72,-108.0,19.4444444444,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,66,6,0,295,72,-126.0,8.33333333333,17,4,0,7,21,6,0,10,1,108,174,36,23,0,0,0,0,5,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,0,0,0,0,0,0,36,0,0,0,7,0,0,0,0,23,0,0,0,1,0,6,0
0,34,5,0,295,39,-126.0,12.8205128205,14,7,3,3,6,11,1,2,0,85,133,30,25,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,30,0,0,0,3,0,6,0,0,25,0,1,0,1,0,0,0
12,0,0,10,295,22,-136.0,45.4545454545,9,9,3,2,6,8,0,1,0,87,167,38,23,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,38,1,0,0,2,0,10,0,0,23,1,0,0,2,0,3,0
8,0,0,10,295,18,-144.0,55.5555555556,9,6,3,2,2,6,3,0,0,55,93,22,14,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,22,0,0,0,2,0,7,0,0,14,0,0,0,1,0,1,0
14,0,0,11,295,25,-148.0,44.0,26,30,8,1,10,1,0,23,2,246,392,110,69,0,0,0,0,5,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,64,30,0,0,0,0,0,0,110,2,0,0,1,0,0,0,0,69,0,0,0,2,0,0,0
0,41,6,0,295,47,-151.0,12.7659574468,72,18,2,34,40,15,0,56,1,396,522,133,99,0,0,0,0,20,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18,0,0,0,0,0,0,133,0,0,0,34,0,2,0,0,99,0,0,0,0,0,0,0
20,0,0,12,295,32,-152.0,37.5,4,2,1,3,4,3,0,1,0,27,40,8,6,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,6,0,0,0,1,0,1,0
31,0,0,14,295,45,-162.0,31.1111111111,36,29,6,23,51,36,0,0,0,395,727,156,100,0,0,0,0,0,84,51,0,0,0,0,0,0,0,7,0,0,5,0,0,45,29,0,0,0,0,0,0,156,4,0,0,23,0,32,0,14,100,3,12,3,1,0,42,0
10,0,0,12,295,22,-172.0,54.5454545455,9,5,3,2,3,6,3,0,0,56,96,23,14,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,23,0,0,0,2,0,7,0,0,14,0,0,0,1,0,2,0
0,176,11,0,295,187,-176.0,5.88235294118,23,8,4,12,20,4,0,18,1,156,213,54,39,0,0,0,0,7,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,54,0,0,0,12,0,0,0,0,39,0,0,0,1,0,1,0
0,73,8,0,295,81,-183.0,9.87654320988,3,3,1,2,2,3,0,0,0,22,37,7,5,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,5,0,0,0,1,0,1,0
0,51,8,0,295,59,-205.0,13.5593220339,2,2,1,1,1,2,0,0,0,12,18,3,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
0,35,8,0,295,43,-221.0,18.6046511628,8,5,4,2,4,5,3,0,0,54,95,21,14,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,21,0,0,0,2,0,8,0,0,14,0,0,0,1,0,1,0
49,0,0,20,295,69,-222.0,28.9855072464,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,160,12,0,295,172,-224.0,6.97674418605,42,9,2,19,30,4,0,38,0,238,312,82,56,0,0,0,0,14,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,0,0,0,0,82,0,0,0,19,0,0,0,0,56,0,0,0,0,0,2,0
0,121,11,0,295,132,-231.0,8.33333333333,5,3,1,1,3,5,0,0,0,29,41,8,9,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
0,25,8,0,295,33,-231.0,24.2424242424,12,9,8,2,4,5,7,0,0,94,171,41,26,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,41,0,0,0,2,0,16,0,0,26,0,0,0,1,0,1,0
0,121,11,0,295,132,-231.0,8.33333333333,5,3,1,1,3,5,0,0,0,29,41,8,9,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
43,0,0,20,295,63,-234.0,31.746031746,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,144,12,0,295,156,-240.0,7.69230769231,6,4,2,2,6,1,0,5,0,50,74,21,11,0,0,0,0,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,21,1,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0
0,0,8,0,295,8,-256.0,100.0,7,6,3,2,4,5,2,0,0,52,88,20,13,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,20,0,0,0,2,0,6,0,0,13,0,0,0,1,0,1,0
14,0,0,18,295,32,-260.0,56.25,8,8,3,2,6,7,0,1,0,69,121,28,17,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,28,1,0,0,2,0,4,0,0,17,1,0,0,2,0,3,0
13,0,0,18,295,31,-262.0,58.064516129,9,8,3,2,6,8,0,1,0,71,123,28,18,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,28,1,0,0,2,0,4,0,0,18,1,0,0,2,0,3,0
43,0,0,22,295,65,-266.0,33.8461538462,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
43,0,0,22,295,65,-266.0,33.8461538462,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,51,10,0,295,61,-269.0,16.393442623,4,1,1,1,1,4,0,0,0,18,24,4,7,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
0,114,12,0,295,126,-270.0,9.52380952381,52,12,5,19,30,6,0,46,0,284,392,101,70,0,0,0,0,21,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,46,14,0,0,0,0,0,0,101,0,0,0,19,0,0,0,0,70,0,0,0,0,0,2,0
48,0,0,23,295,71,-272.0,32.3943661972,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
35,0,0,22,295,57,-282.0,38.5964912281,37,111,5,5,40,27,0,10,0,677,1294,315,169,0,0,0,0,6,380,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,110,0,0,0,0,0,0,315,0,11,0,5,0,2,0,0,169,0,2,0,1,0,0,0
35,0,0,22,295,57,-282.0,38.5964912281,37,110,5,5,40,27,0,10,0,674,1288,314,168,0,0,0,0,6,377,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,109,0,0,0,0,0,0,314,0,11,0,5,0,2,0,0,168,0,2,0,1,0,0,0
34,0,0,22,295,56,-284.0,39.2857142857,37,108,5,5,40,27,0,10,0,668,1276,312,166,0,0,0,0,6,371,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,107,0,0,0,0,0,0,312,0,11,0,5,0,2,0,0,166,0,2,0,1,0,0,0
34,0,0,22,295,56,-284.0,39.2857142857,37,107,5,5,40,27,0,10,0,664,1269,311,164,0,0,0,0,6,368,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,106,0,0,0,0,0,0,311,0,11,0,5,0,2,0,0,164,0,2,0,1,0,0,0
39,0,0,23,295,62,-290.0,37.0967741935,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,188,15,0,295,203,-292.0,7.38916256158,9,52,0,7,24,9,0,0,0,307,563,128,87,0,0,0,0,0,137,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,128,5,0,0,7,0,76,0,0,87,0,22,0,1,0,17,0
0,188,15,0,295,203,-292.0,7.38916256158,10,70,0,8,30,10,0,0,0,405,753,174,113,0,0,0,0,0,184,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,174,7,0,0,8,0,108,0,0,113,0,29,0,1,0,21,0
0,188,15,0,295,203,-292.0,7.38916256158,10,73,0,8,30,10,0,0,0,419,785,183,115,0,0,0,0,0,192,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,183,8,0,0,8,0,116,0,0,115,0,30,0,1,0,21,0
0,183,15,0,295,198,-297.0,7.57575757576,10,53,0,8,26,10,0,0,0,336,607,138,101,0,0,0,0,0,145,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,138,4,0,0,8,0,88,0,0,101,0,14,0,1,0,13,0
3,0,0,19,295,22,-298.0,86.3636363636,8,4,1,3,6,6,0,2,0,47,68,15,11,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,15,1,0,0,3,0,0,0,0,11,0,0,0,1,0,3,0
42,0,0,24,295,66,-300.0,36.3636363636,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
17,0,0,21,295,38,-302.0,55.2631578947,44,106,14,18,107,17,7,20,0,773,1383,289,209,0,0,0,0,0,239,107,0,0,0,0,0,0,0,0,0,0,0,0,0,134,131,0,0,0,0,0,0,289,1,0,0,18,0,13,0,0,209,0,4,0,1,0,182,0
0,16,10,0,295,26,-304.0,38.4615384615,8,6,4,2,2,7,1,0,0,56,100,24,14,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,24,0,0,0,2,0,8,0,0,14,0,0,0,1,0,1,0
0,175,15,0,295,190,-305.0,7.89473684211,27,112,0,7,38,27,0,0,0,604,1096,229,191,0,0,0,0,0,295,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,229,6,0,0,7,0,96,0,0,191,0,70,0,1,0,50,0
0,14,10,0,295,24,-306.0,41.6666666667,8,6,4,2,2,7,1,0,0,56,100,24,14,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,24,0,0,0,2,0,8,0,0,14,0,0,0,1,0,1,0
47,0,0,25,295,72,-306.0,34.7222222222,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,132,14,0,295,146,-316.0,9.58904109589,5,2,1,2,2,5,0,0,0,28,50,9,8,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,9,0,0,0,2,0,1,0,1,8,0,0,0,1,0,1,0
0,0,10,0,295,10,-320.0,100.0,6,3,2,2,2,4,2,0,0,34,58,14,7,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,14,0,0,0,2,0,5,0,0,7,0,0,0,1,0,1,0
20,0,0,23,295,43,-328.0,53.488372093,3,0,0,4,4,2,0,1,0,18,24,3,4,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2,0
0,182,16,0,295,198,-330.0,8.08080808081,11,67,0,9,31,11,0,0,0,418,762,175,125,0,0,0,0,0,183,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,175,5,0,0,9,0,115,0,0,125,0,17,0,1,0,15,0
42,0,0,26,295,68,-332.0,38.2352941176,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
32,0,0,25,295,57,-336.0,43.8596491228,28,89,5,4,37,19,0,9,0,570,1089,277,135,0,0,0,0,7,307,37,0,0,0,0,0,0,0,0,0,0,0,0,0,175,88,0,0,0,0,0,0,277,0,11,0,4,0,4,0,0,135,0,1,0,1,0,0,0
32,0,0,25,295,57,-336.0,43.8596491228,28,90,5,4,36,19,0,9,0,571,1092,278,135,0,0,0,0,7,310,36,0,0,0,0,0,0,0,0,0,0,0,0,0,175,89,0,0,0,0,0,0,278,0,12,0,4,0,2,0,0,135,0,1,0,1,0,0,0
40,0,0,26,295,66,-336.0,39.3939393939,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
14,0,0,23,295,37,-340.0,62.1621621622,13,9,5,2,5,9,4,0,0,102,178,49,24,0,0,0,0,3,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,49,0,0,0,2,0,16,0,0,24,0,0,0,1,0,1,0
0,172,16,0,295,188,-340.0,8.51063829787,24,100,0,7,35,24,0,0,0,550,1003,214,170,0,0,0,0,0,268,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,214,6,0,0,7,0,96,0,0,170,0,58,0,1,0,41,0
0,201,17,0,295,218,-343.0,7.79816513761,8,5,1,4,12,3,0,5,0,60,80,17,14,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,17,0,0,0,4,1,0,0,0,14,0,0,0,1,0,2,0
0,151,16,0,295,167,-361.0,9.58083832335,10,7,4,2,6,6,0,4,0,96,153,51,20,0,0,0,0,4,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,51,0,0,0,2,0,13,0,0,20,0,0,0,0,0,0,0
41,0,0,29,295,70,-382.0,41.4285714286,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
41,0,0,29,295,70,-382.0,41.4285714286,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,130,17,0,295,147,-414.0,11.5646258503,5,3,0,2,4,5,0,0,0,28,39,7,7,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0
15,0,0,30,295,45,-450.0,66.6666666667,48,59,4,21,69,20,6,22,0,593,1025,234,162,0,0,0,0,0,134,69,0,0,0,0,0,0,0,0,0,0,0,0,0,113,78,0,0,0,0,0,0,234,2,0,0,21,0,12,0,0,162,0,4,0,1,0,134,0
51,0,0,35,295,86,-458.0,40.6976744186,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
50,0,0,35,295,85,-460.0,41.1764705882,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,35,295,85,-460.0,41.1764705882,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
49,0,0,35,295,84,-462.0,41.6666666667,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
5,0,0,30,295,35,-470.0,85.7142857143,6,4,2,2,2,5,1,0,0,35,57,13,8,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,13,0,0,0,2,0,3,0,0,8,0,0,0,1,0,1,0
5,0,0,30,295,35,-470.0,85.7142857143,6,4,2,2,2,5,1,0,0,35,57,13,8,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,13,0,0,0,2,0,3,0,0,8,0,0,0,1,0,1,0
0,73,17,0,295,90,-471.0,18.8888888889,47,46,4,18,72,19,4,24,0,640,1196,288,169,0,0,0,0,0,107,72,0,0,0,0,0,0,0,0,0,0,0,0,0,209,97,0,0,0,0,0,0,288,1,0,0,18,0,4,0,0,169,0,4,0,1,0,166,0
52,0,0,36,295,88,-472.0,40.9090909091,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
52,0,0,36,295,88,-472.0,40.9090909091,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
50,0,0,36,295,86,-476.0,41.8604651163,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
50,0,0,36,295,86,-476.0,41.8604651163,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,36,295,86,-476.0,41.8604651163,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
50,0,0,36,295,86,-476.0,41.8604651163,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
50,0,0,36,295,86,-476.0,41.8604651163,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
50,0,0,36,295,86,-476.0,41.8604651163,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,36,295,86,-476.0,41.8604651163,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,36,295,86,-476.0,41.8604651163,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,36,295,86,-476.0,41.8604651163,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
52,0,0,37,295,89,-488.0,41.5730337079,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
52,0,0,37,295,89,-488.0,41.5730337079,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
52,0,0,37,295,89,-488.0,41.5730337079,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
52,0,0,37,295,89,-488.0,41.5730337079,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
24,0,0,34,295,58,-496.0,58.6206896552,17,7,1,6,12,17,0,0,0,99,153,36,21,0,0,0,0,0,19,12,0,0,0,0,0,0,0,8,0,0,2,0,0,2,1,0,0,0,0,0,0,36,2,0,0,6,0,2,0,2,21,0,0,0,1,0,2,0
7,0,0,32,295,39,-498.0,82.0512820513,10,8,3,2,5,9,0,1,0,68,109,27,16,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,27,1,0,0,2,0,4,0,0,16,0,0,0,1,0,2,0
52,0,0,38,295,90,-504.0,42.2222222222,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,167,21,0,295,188,-505.0,11.170212766,8,4,2,4,6,5,0,3,0,70,125,28,20,0,0,0,0,10,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,28,0,0,0,4,0,2,0,0,20,0,0,0,0,0,0,0
0,166,21,0,295,187,-506.0,11.2299465241,38,10,2,9,39,14,0,24,0,258,321,107,55,0,0,0,0,3,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,107,0,0,0,9,0,4,0,0,55,0,0,0,1,0,0,0
50,0,0,38,295,88,-508.0,43.1818181818,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
