TN,TP,FN,FP,prog,complete,score,falseRate,entryClass,numIfs,numVars,numFuncs,numCalls,numLoops,numArrayTypes,numCompositeTypes,numFundamentalTypes,numLines,SSASwitchInstruction,SSAArrayLengthInstruction,SSAArrayLoadInstruction,SSAPutInstruction,SSAComparisonInstruction,SSAConditionalBranchInstruction,SSANewInstruction,SSAReturnInstruction,SSAGetInstruction,SSAGotoInstruction,SSALoadMetadataInstruction,SSAInstanceofInstruction,SSAArrayStoreInstruction,SSACheckCastInstruction,SSAGetCaughtExceptionInstruction,SSABinaryOpInstruction,SSAPhiInstruction,SSAUnaryOpInstruction,SSAConversionInstruction,SSAPiInstruction,SSAMonitorInstruction,SSAInvokeInstruction,SSAThrowInstruction
0,35,38,0,200,73,-1181.0,52.0547945205,0,29,4,4,0,0,1,28,40,0,0,0,2,0,4,2,4,8,3,1,0,0,0,0,2,1,1,0,0,0,12,1
74,0,0,4,200,78,84.0,5.12820512821,3,16,4,4,0,0,2,14,36,0,0,0,1,0,10,2,4,2,4,1,0,0,0,0,3,4,1,0,0,0,7,1
0,36,49,0,200,85,-1532.0,57.6470588235,2,11,2,4,0,0,2,9,17,1,0,0,2,0,2,1,0,1,1,5,0,0,0,0,0,0,0,3,1,1,0,0
47,0,0,29,200,76,-370.0,38.1578947368,7,29,2,11,0,0,6,23,38,8,6,1,3,0,0,12,0,3,0,1,0,0,0,0,0,0,0,0,1,3,1,0
92,0,0,2,200,94,152.0,2.12765957447,0,27,4,2,0,0,1,26,34,0,0,0,1,0,4,2,4,6,3,1,0,0,0,0,2,1,0,0,0,0,10,1
0,32,66,0,200,98,-2080.0,67.3469387755,1,8,2,2,0,0,2,6,15,1,0,0,0,2,1,0,0,0,3,2,0,1,1,0,2,0,1,0,0,0,2,1
46,0,0,3,200,49,44.0,6.12244897959,4,13,3,3,0,0,1,12,29,1,0,3,1,0,7,1,0,1,1,6,0,0,0,0,0,0,0,7,1,1,0,0
39,0,0,22,200,61,-274.0,36.0655737705,17,81,3,25,1,1,8,72,99,12,0,1,0,0,4,22,30,3,3,3,0,0,1,0,0,1,11,1,2,9,0,0
0,18,35,0,200,53,-1102.0,66.0377358491,3,24,2,6,1,1,1,22,24,1,0,0,0,2,1,0,0,0,7,2,3,0,2,0,4,0,1,0,0,0,1,3
0,33,41,0,200,74,-1279.0,55.4054054054,2,10,2,3,0,0,1,9,15,1,0,0,0,2,1,0,0,0,4,1,0,0,1,0,3,0,1,0,0,0,1,1
